Timestep,ReleaseNumber,StGrid,Mean_Relative_Abundance_Outside,Std_Error_Relative_Abundance_Outside,Aligned_Timestep,%
81,6,3328,0.000518333,6.77003200385962e-06,31,0.051833333
81,7,3326,0,0,21,0
81,7,3327,0.006961576,1.9738964429709077e-05,21,0.696157633
81,7,3328,0.008978667,2.017561784817142e-05,21,0.897866667
81,8,3326,0,0,11,0
81,8,3327,0,0,11,0
81,8,3328,0.000162,3.511884584287091e-06,11,0.0162
81,9,3326,0,0,1,0
81,9,3327,0,0,1,0
81,9,3328,0,0,1,0
82,1,3326,5.514751273742925e-05,3.0797477372568972e-06,82,0.005514751
82,1,3327,0.000108795,1.53024666059756e-06,82,0.010879545
82,1,3328,0.000113333,5.270462767052712e-07,82,0.011333333
82,2,3326,0,0,72,0
82,2,3327,0.000190725,2.9871286211079435e-06,72,0.019072508
82,2,3328,0.000211333,6.236095644534129e-07,72,0.021133333
82,3,3326,2.304672174101521e-05,3.110150722474843e-06,62,0.002304672
82,3,3327,0.000278872,3.2060306155359225e-06,62,0.027887159
82,3,3328,0.000279,2.4494897427777425e-06,62,0.0279
82,4,3326,1.3718286750604291e-06,8.676206345443963e-07,52,0.000137183
82,4,3327,0.000191391,7.233935545412704e-06,52,0.019139117
82,4,3328,0.000346333,6.839428176235851e-06,52,0.034633333
82,5,3326,0,0,42,0
82,5,3327,0.000139436,5.214196502703964e-06,42,0.01394358
82,5,3328,0.000224,9.22857879994061e-06,42,0.0224
82,6,3326,0,0,32,0
82,6,3327,0.000269546,7.718589831523392e-06,32,0.026954627
82,6,3328,0.000359,9.107384061543815e-06,32,0.0359
82,7,3326,0,0,22,0
82,7,3327,0.00685811,2.5377727018427388e-05,22,0.685810965
82,7,3328,0.006688333,6.382267099811766e-05,22,0.668833333
82,8,3326,0,0,12,0
82,8,3327,0,0,12,0
82,8,3328,0.000173333,8.482007099990478e-06,12,0.017333333
82,9,3326,0,0,2,0
82,9,3327,0,0,2,0
82,9,3328,0,0,2,0
83,1,3326,6.255538758275558e-05,1.8709248727609515e-06,83,0.006255539
83,1,3327,0.000110128,1.7341216212992282e-06,83,0.011012763
83,1,3328,0.000113,6.236095644747958e-07,83,0.0113
83,2,3326,0,0,73,0
83,2,3327,0.000184508,2.416984196586048e-06,73,0.018450819
83,2,3328,0.000201333,3.333333333199974e-07,73,0.020133333
83,3,3326,2.3321087476027292e-05,3.332160273896875e-06,63,0.002332109
83,3,3327,0.000252894,3.3007358673678213e-06,63,0.02528939
83,3,3328,0.000277333,2.5603819159605458e-06,63,0.027733333
83,4,3326,1.3718286750604291e-06,8.676206345443963e-07,53,0.000137183
83,4,3327,0.000151425,3.981118678527692e-06,53,0.01514255
83,4,3328,0.000288,5.2546275901439685e-06,53,0.0288
83,5,3326,0,0,43,0
83,5,3327,9.103292394420322e-05,3.877613826466948e-06,43,0.009103292
83,5,3328,0.000240333,3.887301263227339e-06,43,0.024033333
83,6,3326,0,0,33,0
83,6,3327,0.000290195,1.3430613159889824e-05,33,0.02901952
83,6,3328,0.000310333,8.0863396471474e-06,33,0.031033333
83,7,3326,0,0,23,0
83,7,3327,0.007073924,2.0388853744144464e-05,23,0.707392429
83,7,3328,0.005447,4.1333333333324815e-05,23,0.5447
83,8,3326,0,0,13,0
83,8,3327,0,0,13,0
83,8,3328,0.000479333,9.348202441586175e-06,13,0.047933333
83,9,3326,0,0,3,0
83,9,3327,0,0,3,0
83,9,3328,0,0,3,0
84,1,3326,6.749397081297311e-05,1.646194410072514e-06,84,0.006749397
84,1,3327,0.000103689,1.7054564796891545e-06,84,0.010368872
84,1,3328,0.000109,6.666666666800009e-07,84,0.0109
84,2,3326,2.743657350120858e-07,2.743657350120858e-07,74,2.74366E-05
84,2,3327,0.000110794,2.0590356272828695e-06,74,0.011079373
84,2,3328,0.000108,2.4381231397215266e-06,74,0.0108
84,3,3326,2.1674893065954782e-05,2.9229931864922226e-06,64,0.002167489
84,3,3327,0.000236242,4.487564110248282e-06,64,0.023624154
84,3,3328,0.000265667,5.016638981095142e-06,64,0.026566667
84,4,3326,1.3718286750604291e-06,8.676206345443963e-07,54,0.000137183
84,4,3327,0.00018251,3.2290132080475405e-06,54,0.018250991
84,4,3328,0.000292667,7.043515536382544e-06,54,0.029266667
84,5,3326,0,0,44,0
84,5,3327,8.459400981157295e-05,2.365443430549374e-06,44,0.008459401
84,5,3328,0.000447,4.096068575804396e-06,44,0.0447
84,6,3326,0,0,34,0
84,6,3327,0.000237796,9.337210885903582e-06,34,0.023779576
84,6,3328,0.000203333,7.870479302068511e-06,34,0.020333333
84,7,3326,0,0,24,0
84,7,3327,0.005513931,3.248306746492459e-05,24,0.551393081
84,7,3328,0.002633667,2.066532253694587e-05,24,0.263366667
84,8,3326,0,0,14,0
84,8,3327,0,0,14,0
84,8,3328,0.000598667,9.345230512571265e-06,14,0.059866667
84,9,3326,0,0,4,0
84,9,3327,0,0,4,0
84,9,3328,0,0,4,0
85,1,3326,7.16094568381544e-05,1.3989962366878534e-06,85,0.007160946
85,1,3327,0.000105021,1.7054564796807822e-06,85,0.010502091
85,1,3328,0.000110333,3.33333333319999e-07,85,0.011033333
85,2,3326,5.487314700241716e-07,3.360280268416359e-07,75,5.48731E-05
85,2,3327,0.000108573,1.8376378241062041e-06,75,0.010857341
85,2,3328,0.000113667,2.068278941004386e-06,75,0.011366667
85,3,3326,2.3869818946051467e-05,1.9689445554050493e-06,65,0.002386982
85,3,3327,0.000225584,5.4770275679022205e-06,65,0.022558403
85,3,3328,0.000252333,6.381396573033817e-06,65,0.025233333
85,4,3326,1.646194410072515e-06,7.999067012246726e-07,55,0.000164619
85,4,3327,0.000186506,3.4217355554495446e-06,55,0.018650648
85,4,3328,0.000268,5.995368582873131e-06,55,0.0268
85,5,3326,0,0,45,0
85,5,3327,0.000109906,1.5302466606120684e-06,45,0.01099056
85,5,3328,0.000452,4.696334267866213e-06,45,0.0452
85,6,3326,0,0,35,0
85,6,3327,0.000185396,7.422298248494684e-06,35,0.018539632
85,6,3328,0.000254,5.099019513590168e-06,35,0.0254
85,7,3326,0,0,25,0
85,7,3327,0.003544955,1.7770845976737916e-05,25,0.354495528
85,7,3328,0.002347,1.5242484486912615e-05,25,0.2347
85,8,3326,0,0,15,0
85,8,3327,0,0,15,0
85,8,3328,0.000527667,9.783773414295452e-06,15,0.052766667
85,9,3326,0,0,5,0
85,9,3327,0,0,5,0
85,9,3328,0,0,5,0
86,1,3326,7.106072536813023e-05,1.7023946155711933e-06,86,0.007106073
86,1,3327,0.000104355,1.7198487726613057e-06,86,0.010435482
86,1,3328,0.000108667,8.164965809256838e-07,86,0.010866667
86,2,3326,5.487314700241716e-07,3.360280268416359e-07,76,5.48731E-05
86,2,3327,0.000107685,1.5302466606048123e-06,76,0.010768529
86,2,3328,0.00011,1.7480147469470747e-06,76,0.011
86,3,3326,2.167489306595478e-05,1.9107362436016696e-06,66,0.002167489
86,3,3327,0.000217813,2.9034388976186906e-06,66,0.021781292
86,3,3328,0.000236667,6.603870918724277e-06,66,0.023666667
86,4,3326,1.0974629400483432e-06,7.999067012246726e-07,56,0.000109746
86,4,3327,0.000218257,3.266958261310866e-06,56,0.021825699
86,4,3328,0.00026,4.5643546458818684e-06,56,0.026
86,5,3326,0,0,46,0
86,5,3327,0.000154756,6.0967769760970566e-06,46,0.015475597
86,5,3328,0.000470333,4.955356249113451e-06,46,0.047033333
86,6,3326,0,0,36,0
86,6,3327,0.000177625,5.3587389436274815e-06,36,0.017762522
86,6,3328,0.000388667,1.194198941178208e-05,36,0.038866667
86,7,3326,0,0,26,0
86,7,3327,0.001704092,1.573528481863138e-05,26,0.170409193
86,7,3328,0.002294,2.1190930974254612e-05,26,0.2294
86,8,3326,0,0,16,0
86,8,3327,0,0,16,0
86,8,3328,0.004233667,3.562692489925288e-05,16,0.423366667
86,9,3326,0,0,6,0
86,9,3327,0,0,6,0
86,9,3328,0,0,6,0
87,1,3326,6.96888966930698e-05,1.1800916473525932e-06,87,0.00696889
87,1,3327,0.000100802,1.0763377360093178e-06,87,0.010080231
87,1,3328,0.000105667,4.082482904475312e-07,87,0.010566667
87,2,3326,2.743657350120858e-07,2.743657350120858e-07,77,2.74366E-05
87,2,3327,0.000107241,1.3414085428401485e-06,77,0.010724123
87,2,3328,0.000106667,1.6666666666649993e-06,77,0.010666667
87,3,3326,1.838250424580975e-05,1.6575868948650495e-06,67,0.00183825
87,3,3327,0.000215593,2.8606760475145243e-06,67,0.021559261
87,3,3328,0.000220333,5.436502143435406e-06,67,0.022033333
87,4,3326,1.0974629400483432e-06,7.999067012246726e-07,57,0.000109746
87,4,3327,0.000234909,2.396500910333175e-06,57,0.023490935
87,4,3328,0.000265333,5.948856099186449e-06,57,0.026533333
87,5,3326,0,0,47,0
87,5,3327,0.000196054,7.070231158397532e-06,47,0.019605383
87,5,3328,0.000468333,5.190803834130331e-06,47,0.046833333
87,6,3326,0,0,37,0
87,6,3327,0.00023935,4.322492422370369e-06,37,0.023934998
87,6,3328,0.000427667,1.2231562087941274e-05,37,0.042766667
87,7,3326,0,0,27,0
87,7,3327,0.001414119,2.61002752306712e-05,27,0.141411876
87,7,3328,0.001746,1.551522549699209e-05,27,0.1746
87,8,3326,0,0,17,0
87,8,3327,0,0,17,0
87,8,3328,0.012829333,4.8877965951492675e-05,17,1.282933333
87,9,3326,0,0,7,0
87,9,3327,0,0,7,0
87,9,3328,0,0,7,0
88,1,3326,6.721960507796102e-05,1.7886457595959823e-06,88,0.006721961
88,1,3327,9.947012177315045e-05,1.0295178136298052e-06,88,0.009947012
88,1,3328,0.000106,6.666666666599999e-07,88,0.0106
88,2,3326,2.743657350120858e-07,2.743657350120858e-07,78,2.74366E-05
88,2,3327,0.000105465,1.7553133032234892e-06,78,0.010546497
88,2,3328,0.000105667,2.081665999470937e-06,78,0.010566667
88,3,3326,1.6461944100725153e-05,1.7352412690887936e-06,68,0.001646194
88,3,3327,0.000212706,3.032173540682665e-06,68,0.02127062
88,3,3328,0.000205,5.676462121977424e-06,68,0.0205
88,4,3326,1.0974629400483432e-06,7.999067012246726e-07,58,0.000109746
88,4,3327,0.00024157,3.871251863479065e-06,58,0.02415703
88,4,3328,0.000266667,5.027701042997243e-06,58,0.026666667
88,5,3326,0,0,48,0
88,5,3327,0.000231135,3.993482430879519e-06,48,0.023113481
88,5,3328,0.000461667,4.013864859592581e-06,48,0.046166667
88,6,3326,0,0,38,0
88,6,3327,0.000281758,6.125012283507783e-06,38,0.0281758
88,6,3328,0.000430333,8.188745664369352e-06,38,0.043033333
88,7,3326,0,0,28,0
88,7,3327,0.000301963,1.3587530959106655e-05,28,0.030196287
88,7,3328,0.000401,9.363047936802063e-06,28,0.0401
88,8,3326,0,0,18,0
88,8,3327,0,0,18,0
88,8,3328,0.014200667,6.683437239425435e-05,18,1.420066667
88,9,3326,0,0,8,0
88,9,3327,0,0,8,0
88,9,3328,0,0,8,0
89,1,3326,5.898863302759845e-05,2.844684486720385e-06,89,0.005898863
89,1,3327,0.000103689,1.5140531184822235e-06,89,0.010368872
89,1,3328,0.000108,3.3333333334000093e-07,89,0.0108
89,2,3326,2.743657350120858e-07,2.743657350120858e-07,79,2.74366E-05
89,2,3327,0.000104799,2.004441750046965e-06,79,0.010479888
89,2,3328,0.000118,3.3333333334000024e-07,79,0.0118
89,3,3326,1.1797726605519688e-05,5.487314700241723e-07,69,0.001179773
89,3,3327,0.000200939,2.8735717224131666e-06,69,0.020093853
89,3,3328,0.000193333,5.027701043003875e-06,69,0.019333333
89,4,3326,1.0974629400483432e-06,7.999067012246726e-07,59,0.000109746
89,4,3327,0.000229359,5.296277948782113e-06,59,0.022935856
89,4,3328,0.000258333,4.346134936800501e-06,59,0.025833333
89,5,3326,0,0,49,0
89,5,3327,0.000229803,3.764727619017179e-06,49,0.022980263
89,5,3328,0.000440333,5.512611802841535e-06,49,0.044033333
89,6,3326,0,0,39,0
89,6,3327,0.00038145,7.91722191037259e-06,39,0.038145015
89,6,3328,0.000429,6.04611904907805e-06,39,0.0429
89,7,3326,0,0,29,0
89,7,3327,0.000383226,1.0662137700434011e-05,29,0.038322641
89,7,3328,0.000372667,8.00347146901733e-06,29,0.037266667
89,8,3326,0,0,19,0
89,8,3327,6.971789784995776e-05,3.915568536922929e-06,19,0.00697179
89,8,3328,0.018594667,6.991939803961886e-05,19,1.859466667
89,9,3326,0,0,9,0
89,9,3327,0,0,9,0
89,9,3328,1.6666666666666667e-06,7.453559924999299e-07,9,0.000166667
90,1,3326,5.487314700241716e-05,1.502763020726043e-06,90,0.005487315
90,1,3327,0.000104133,1.2851003419099896e-06,90,0.010413278
90,1,3328,0.000108667,3.3333333334000024e-07,90,0.010866667
90,2,3326,0,0,80,0
90,2,3327,0.000103689,1.7762521745174564e-06,80,0.010368872
90,2,3328,0.000116333,3.333333333199967e-07,80,0.011633333
90,3,3326,7.956606315350489e-06,7.99906701224673e-07,70,0.000795661
90,3,3327,0.000194056,3.167355730603248e-06,70,0.019405555
90,3,3328,0.000181,3.6362373715510468e-06,70,0.0181
90,4,3326,5.487314700241716e-07,5.487314700241716e-07,60,5.48731E-05
90,4,3327,0.000221587,5.5352240186290105e-06,60,0.022158746
90,4,3328,0.000258667,3.590109871425174e-06,60,0.025866667
90,5,3326,0,0,50,0
90,5,3327,0.000231135,2.9871286210953104e-06,50,0.023113481
90,5,3328,0.000427333,4.268749491622558e-06,50,0.042733333
90,6,3326,0,0,40,0
90,6,3327,0.000417641,9.500770069851697e-06,40,0.041764129
90,6,3328,0.000413333,6.851601597034727e-06,40,0.041333333
90,7,3326,0,0,30,0
90,7,3327,0.00039788,8.899282648929895e-06,30,0.039788049
90,7,3328,0.000359333,8.860022573334676e-06,30,0.035933333
90,8,3326,0,0,20,0
90,8,3327,0.000429853,5.443169665230723e-06,20,0.042985303
90,8,3328,0.019658667,6.883434220405958e-05,20,1.965866667
90,9,3326,0,0,10,0
90,9,3327,0,0,10,0
90,9,3328,0.002864333,2.846342682578421e-05,10,0.286433333
90,10,3326,0,0,0,0
90,10,3327,0,0,0,0
90,10,3328,0,0,0,0
91,1,3326,5.185512391728423e-05,2.0984943550317784e-06,91,0.005185512
91,1,3327,0.000103245,1.4474684310386864e-06,91,0.010324466
91,1,3328,0.000107,3.3333333334000024e-07,91,0.0107
91,2,3326,0,0,81,0
91,2,3327,0.000102801,1.5933759220515805e-06,81,0.010280059
91,2,3328,0.000116333,3.333333333199967e-07,81,0.011633333
91,3,3326,5.4873147002417164e-06,7.513815103630217e-07,71,0.000548731
91,3,3327,0.000188949,3.2442444869501812e-06,71,0.018894883
91,3,3328,0.000170667,4.428443418530433e-06,71,0.017066667
91,4,3326,8.230972050362575e-07,5.487314700241716e-07,61,8.23097E-05
91,4,3327,0.00020982,5.171475920732389e-06,61,0.020981979
91,4,3328,0.000263667,5.9019770698777855e-06,61,0.026366667
91,5,3326,0,0,51,0
91,5,3327,0.000222476,3.4859656024497767e-06,51,0.022247558
91,5,3328,0.000401,3.144660377348318e-06,51,0.0401
91,6,3326,0,0,41,0
91,6,3327,0.000413201,9.442215152970564e-06,41,0.041320066
91,6,3328,0.000391333,7.877534865389542e-06,41,0.039133333
91,7,3326,0,0,31,0
91,7,3327,0.000383226,9.520208343074357e-06,31,0.038322641
91,7,3328,0.000337667,9.061518146039995e-06,31,0.033766667
91,8,3326,0,0,21,0
91,8,3327,0.000657657,9.165357949470252e-06,21,0.065765737
91,8,3328,0.016857667,6.378479442625488e-05,21,1.685766667
91,9,3326,0,0,11,0
91,9,3327,0,0,11,0
91,9,3328,0.004517333,3.801900109740904e-05,11,0.451733333
91,10,3326,0,0,1,0
91,10,3327,0,0,1,0
91,10,3328,0,0,1,0
92,1,3326,5.020892950721171e-05,2.1949258800966886e-06,92,0.005020893
92,1,3327,0.000102579,1.631591805770982e-06,92,0.010257856
92,1,3328,0.000107,3.3333333334000024e-07,92,0.0107
92,2,3326,0,0,82,0
92,2,3327,0.000103689,1.8443323374242385e-06,82,0.010368872
92,2,3328,0.000114667,3.333333333399994e-07,82,0.011466667
92,3,3326,6.58477764029006e-06,6.720560536832715e-07,72,0.000658478
92,3,3327,0.000178291,3.6752756481876406e-06,72,0.017829131
92,3,3328,0.000161333,2.9533408577876344e-06,72,0.016133333
92,4,3326,1.0974629400483432e-06,5.132912895428164e-07,62,0.000109746
92,4,3327,0.000191613,5.645454353138479e-06,62,0.01916132
92,4,3328,0.000247667,7.1219535397336354e-06,62,0.024766667
92,5,3326,0,0,52,0
92,5,3327,0.000194278,3.764727619020126e-06,52,0.019427758
92,5,3328,0.000363,2.9059326290284557e-06,52,0.0363
92,6,3326,0,0,42,0
92,6,3327,0.000329717,7.211753358019178e-06,42,0.032971681
92,6,3328,0.000330667,5.883120864913643e-06,42,0.033066667
92,7,3326,0,0,32,0
92,7,3327,0.000308846,6.1149432116176105e-06,32,0.030884585
92,7,3328,0.000285667,1.066666666667625e-05,32,0.028566667
92,8,3326,0,0,22,0
92,8,3327,0.00043607,9.310774788425126e-06,22,0.043606991
92,8,3328,0.011062,5.716302223563059e-05,22,1.1062
92,9,3326,0,0,12,0
92,9,3327,0,0,12,0
92,9,3328,0.003308,2.5698032782468075e-05,12,0.3308
92,10,3326,0,0,2,0
92,10,3327,0,0,2,0
92,10,3328,0,0,2,0
93,1,3326,5.103202671224796e-05,2.4308866055566407e-06,93,0.005103203
93,1,3327,0.000103023,1.332189130879027e-06,93,0.010302263
93,1,3328,0.000105333,3.3333333331999915e-07,93,0.010533333
93,2,3326,0,0,83,0
93,2,3327,0.000104133,1.8376378240872302e-06,83,0.010413278
93,2,3328,0.000114333,4.082482904720283e-07,83,0.011433333
93,3,3326,8.230972050362575e-06,6.135004341837183e-07,73,0.000823097
93,3,3327,0.000168744,4.313930197221557e-06,73,0.016874396
93,3,3328,0.000159667,2.1343747458177167e-06,73,0.015966667
93,4,3326,1.3718286750604291e-06,4.3381031727219814e-07,63,0.000137183
93,4,3327,0.000175627,3.883965368541971e-06,63,0.017562693
93,4,3328,0.000227333,5.976807025685015e-06,63,0.022733333
93,5,3326,0,0,53,0
93,5,3327,0.000161861,1.8037926102746749e-06,53,0.016186098
93,5,3328,0.000346,5.390320542937539e-06,53,0.0346
93,6,3326,0,0,43,0
93,6,3327,0.000248231,7.63994948076628e-06,43,0.024823124
93,6,3328,0.000336667,7.870479302089684e-06,43,0.033666667
93,7,3326,0,0,33,0
93,7,3327,0.000401877,9.607835280767617e-06,33,0.040187705
93,7,3328,0.000417,5.3851648071345e-06,33,0.0417
93,8,3326,0,0,23,0
93,8,3327,1.9982836963363688e-06,2.220315218151521e-07,23,0.000199828
93,8,3328,0.004994333,3.501428280002707e-05,23,0.499433333
93,9,3326,0,0,13,0
93,9,3327,0,0,13,0
93,9,3328,1.6666666666666667e-06,5.270462766947299e-07,13,0.000166667
93,10,3326,0,0,3,0
93,10,3327,0,0,3,0
93,10,3328,0,0,3,0
94,1,3326,5.514751273742925e-05,2.1428648929580328e-06,94,0.005514751
94,1,3327,0.000102357,1.2851003418902423e-06,94,0.010235653
94,1,3328,0.000105667,4.082482904475313e-07,94,0.010566667
94,2,3326,0,0,84,0
94,2,3327,0.000103467,1.8708708571698138e-06,84,0.010346669
94,2,3328,0.000113,3.3333333333999956e-07,84,0.0113
94,3,3326,5.212948965229631e-06,1.0080840805249076e-06,74,0.000521295
94,3,3327,0.000102579,3.0524287661432893e-06,74,0.010257856
94,3,3328,9.599999999999333e-05,2.147349787781827e-06,74,0.0096
94,4,3326,1.646194410072515e-06,5.132912895428164e-07,64,0.000164619
94,4,3327,0.000173851,5.249531421360789e-06,64,0.017385068
94,4,3328,0.000204333,6.883958809346386e-06,64,0.020433333
94,5,3326,0,0,54,0
94,5,3327,0.000158975,4.418371496954804e-06,54,0.015897457
94,5,3328,0.000336333,6.087327455918385e-06,54,0.033633333
94,6,3326,0,0,44,0
94,6,3327,0.000259777,6.191057455588165e-06,44,0.025977688
94,6,3328,0.000376333,8.934950102457949e-06,44,0.037633333
94,7,3326,0,0,34,0
94,7,3327,0.000530877,6.9895861615285545e-06,34,0.053087737
94,7,3328,0.000627333,5.592653911850696e-06,34,0.062733333
94,8,3326,0,0,24,0
94,8,3327,6.660945654454564e-07,2.719319676303773e-07,24,6.66095E-05
94,8,3328,0.002846333,1.7837226989263268e-05,24,0.284633333
94,9,3326,0,0,14,0
94,9,3327,0,0,14,0
94,9,3328,5e-06,1.1785113019775792e-06,14,0.0005
94,10,3326,0,0,4,0
94,10,3327,0,0,4,0
94,10,3328,0,0,4,0
95,1,3326,5.816553582256219e-05,2.1516292031264133e-06,95,0.005816554
95,1,3327,0.000101246,1.2851003418966852e-06,95,0.010124637
95,1,3328,0.000104,4.082482904720281e-07,95,0.0104
95,2,3326,0,0,85,0
95,2,3327,0.000102135,1.6836373745695732e-06,85,0.01021345
95,2,3328,0.000111,6.666666666599999e-07,85,0.0111
95,3,3326,6.859143375302146e-06,1.1477542156762646e-06,75,0.000685914
95,3,3327,0.000101246,3.0885534409255894e-06,75,0.010124637
95,3,3328,9.733333333332666e-05,1.943650631609952e-06,75,0.009733333
95,4,3326,2.1949258800966865e-06,5.487314700241716e-07,65,0.000219493
95,4,3327,0.000172518,4.730886861095744e-06,65,0.017251849
95,4,3328,0.000199667,6.1327898309979765e-06,65,0.019966667
95,5,3326,0,0,55,0
95,5,3327,0.000153646,3.4145243028359164e-06,55,0.015364581
95,5,3328,0.000332,4.576510072584294e-06,55,0.0332
95,6,3326,0,0,45,0
95,6,3327,0.000256002,7.250952589741291e-06,45,0.025600234
95,6,3328,0.000415,1.0421665467242854e-05,45,0.0415
95,7,3326,0,0,35,0
95,7,3327,0.000734036,5.610416284001574e-06,35,0.073403621
95,7,3328,0.000758667,4.75511420589933e-06,35,0.075866667
95,8,3326,0,0,25,0
95,8,3327,4.440630436303042e-07,2.719319676303773e-07,25,4.44063E-05
95,8,3328,0.001136667,1.2144957801492465e-05,25,0.113666667
95,9,3326,0,0,15,0
95,9,3327,0,0,15,0
95,9,3328,0,0,15,0
95,10,3326,0,0,5,0
95,10,3327,0,0,5,0
95,10,3328,0,0,5,0
96,1,3326,6.063482743767097e-05,1.4647122112000646e-06,96,0.006063483
96,1,3327,0.000100358,1.3414085428279328e-06,96,0.010035825
96,1,3328,0.000102667,6.666666666799999e-07,96,0.010266667
96,2,3326,0,0,86,0
96,2,3327,0.000103023,1.935625931737702e-06,86,0.010302263
96,2,3328,0.000106333,6.23609564453413e-07,86,0.010633333
96,3,3326,7.956606315350489e-06,1.1800916473525938e-06,76,0.000795661
96,3,3327,0.000101468,2.5461120484543715e-06,76,0.010146841
96,3,3328,9.9e-05,1.5456030825826158e-06,76,0.0099
96,4,3326,2.1949258800966865e-06,5.487314700241716e-07,66,0.000219493
96,4,3327,0.000174739,3.80704754682326e-06,66,0.017473881
96,4,3328,0.000199,5.739725119246765e-06,66,0.0199
96,5,3326,0,0,56,0
96,5,3327,0.000148539,3.4289316423791947e-06,56,0.014853909
96,5,3328,0.00033,4.915960401247491e-06,56,0.033
96,6,3326,0,0,46,0
96,6,3327,0.000257335,7.007196635801274e-06,46,0.025733453
96,6,3328,0.000434,7.77460252646562e-06,46,0.0434
96,7,3326,0,0,36,0
96,7,3327,0.000801534,5.494999814942976e-06,36,0.080153379
96,7,3328,0.000815333,8.239471396213953e-06,36,0.081533333
96,8,3326,0,0,26,0
96,8,3327,3.5525043490424337e-06,9.549936850952044e-07,26,0.00035525
96,8,3328,0.000595667,9.868580895392929e-06,26,0.059566667
96,9,3326,0,0,16,0
96,9,3327,0,0,16,0
96,9,3328,4.666666666666667e-06,9.7182531580755e-07,16,0.000466667
96,10,3326,0,0,6,0
96,10,3327,0,0,6,0
96,10,3328,0,0,6,0
97,1,3326,6.036046170265888e-05,1.371828675060429e-06,97,0.006036046
97,1,3327,9.880402720770984e-05,1.3596598381356249e-06,97,0.009880403
97,1,3328,0.000100333,6.23609564448071e-07,97,0.010033333
97,2,3326,0,0,87,0
97,2,3327,0.000102801,1.8106122663799933e-06,87,0.010280059
97,2,3328,0.000105,9.128709291752769e-07,87,0.0105
97,3,3326,7.407874845326317e-06,1.2721815773691758e-06,77,0.000740787
97,3,3327,0.000101468,2.570200683800843e-06,77,0.010146841
97,3,3328,0.000100667,1.3540064007701956e-06,77,0.010066667
97,4,3326,2.4692916151087726e-06,5.132912895428164e-07,67,0.000246929
97,4,3327,0.000174961,5.1547667464530115e-06,67,0.017496084
97,4,3328,0.000192,4.294699575575168e-06,67,0.0192
97,5,3326,0,0,57,0
97,5,3327,0.000150537,4.3082125934039965e-06,57,0.015053737
97,5,3328,0.000319667,4.484541349033614e-06,57,0.031966667
97,6,3326,0,0,47,0
97,6,3327,0.000259777,7.422298248481233e-06,47,0.025977688
97,6,3328,0.00044,6.4334196885361434e-06,47,0.044
97,7,3326,0,0,37,0
97,7,3327,0.00080109,3.5211427356726735e-06,37,0.080108973
97,7,3328,0.000847667,8.072587358875294e-06,37,0.084766667
97,8,3326,0,0,27,0
97,8,3327,3.19725391413819e-05,1.9035237734126406e-06,27,0.003197254
97,8,3328,0.000637,1.2103718436906206e-05,27,0.0637
97,9,3326,0,0,17,0
97,9,3327,0,0,17,0
97,9,3328,0.000122,1.026590906295146e-05,17,0.0122
97,10,3326,0,0,7,0
97,10,3327,0,0,7,0
97,10,3328,0,0,7,0
98,1,3326,5.9262998762610535e-05,1.702394615571196e-06,98,0.0059263
98,1,3327,9.702777503320262e-05,1.3414085428257917e-06,98,0.009702778
98,1,3328,9.999999999997333e-05,9.128709291631013e-07,98,0.01
98,2,3326,0,0,88,0
98,2,3327,0.000102357,1.4216954187975327e-06,88,0.010235653
98,2,3328,0.000104667,9.718253158064056e-07,88,0.010466667
98,3,3326,6.58477764029006e-06,1.2573017487950793e-06,78,0.000658478
98,3,3327,0.00010169,2.799710962224182e-06,78,0.010169044
98,3,3328,9.933333333333333e-05,1.452966314513558e-06,78,0.009933333
98,4,3326,2.4692916151087726e-06,5.132912895428164e-07,68,0.000246929
98,4,3327,0.00017163,4.972217345891789e-06,68,0.017163037
98,4,3328,0.000186333,3.778594682926292e-06,68,0.018633333
98,5,3326,0,0,58,0
98,5,3327,0.000163859,2.8864097835853904e-06,58,0.016385926
98,5,3328,0.000306667,3.908679799856415e-06,58,0.030666667
98,6,3326,0,0,48,0
98,6,3327,0.000304405,5.847064280233049e-06,48,0.030440522
98,6,3328,0.000465667,5.390320542937539e-06,48,0.046566667
98,7,3326,0,0,38,0
98,7,3327,0.000811969,6.086661195155312e-06,38,0.081196928
98,7,3328,0.000850333,6.17791766427922e-06,38,0.085033333
98,8,3326,0,0,28,0
98,8,3327,5.750616415012439e-05,4.5961061320631155e-06,28,0.005750616
98,8,3328,0.000439333,5.180090089312477e-06,28,0.043933333
98,9,3326,0,0,18,0
98,9,3327,0,0,18,0
98,9,3328,0.000986667,1.916304313573513e-05,18,0.098666667
98,10,3326,0,0,8,0
98,10,3327,0,0,8,0
98,10,3328,0,0,8,0
99,1,3326,5.6793707147501766e-05,1.1959325124879402e-06,99,0.005679371
99,1,3327,9.747183807683292e-05,1.377669362412223e-06,99,0.009747184
99,1,3328,0.000100333,9.718253157938266e-07,99,0.010033333
99,2,3326,0,0,89,0
99,2,3327,0.000100136,1.5856222219070187e-06,89,0.010013622
99,2,3328,0.000106,1.3540064007763527e-06,89,0.0106
99,3,3326,4.389851760193373e-06,1.3300372471833143e-06,79,0.000438985
99,3,3327,0.000100802,2.860676047499806e-06,79,0.010080231
99,3,3328,9.966666666665334e-05,1.8559214542640996e-06,79,0.009966667
99,4,3326,5.487314700241716e-07,5.487314700241716e-07,69,5.48731E-05
